,date,price
1803,2019-07-08,26133.4647348648
1804,2019-07-09,27676.2695660506
1805,2019-07-10,28076.0415742078
1806,2019-07-11,27057.5261869446
1807,2019-07-12,25139.5815375957
1808,2019-07-13,26077.6200499334
1809,2019-07-14,25232.6609398904
1810,2019-07-15,22562.2683083152
1811,2019-07-16,23879.3328758936
1812,2019-07-17,20920.610434095
1813,2019-07-18,21370.3003803557
1814,2019-07-19,23440.3856872334
1815,2019-07-20,23110.4185944411
1816,2019-07-21,23585.1282380581
1817,2019-07-22,23402.7993424541
1818,2019-07-23,22771.2515015601
1819,2019-07-24,21893.2063117012
1820,2019-07-25,21809.9819713225
1821,2019-07-26,21945.3793411889
1822,2019-07-27,21928.820759025
1823,2019-07-28,20974.6242107426
1824,2019-07-29,21242.0540256971
1825,2019-07-30,21104.5836755058
1826,2019-07-31,21304.0113465034
1827,2019-08-01,22332.8372991482
1828,2019-08-02,22832.5804379519
1829,2019-08-03,23098.9447141024
1830,2019-08-04,23611.4540380855
1831,2019-08-05,23910.3352117836
1832,2019-08-06,25562.223476076
1833,2019-08-07,24800.5904473699
1834,2019-08-08,25663.1831194608
1835,2019-08-09,25648.4100007355
1836,2019-08-10,25181.4005104596
1837,2019-08-11,24271.33536043
1838,2019-08-12,24821.9440476677
1839,2019-08-13,24435.165753031
1840,2019-08-14,23580.0097848084
1841,2019-08-15,21490.9812663724
1842,2019-08-16,22041.1769457264
1843,2019-08-17,22060.5337005694
1844,2019-08-18,21902.4013560376
1845,2019-08-19,22243.7397894297
1846,2019-08-20,23385.2162027687
1847,2019-08-21,22985.3482045326
1848,2019-08-22,21736.655058784
1849,2019-08-23,21846.9835565859
1850,2019-08-24,22558.7218640749
1851,2019-08-25,21861.2959386275
1852,2019-08-26,21687.8267098549
1853,2019-08-27,22144.3052810557
1854,2019-08-28,21837.1037013077
1855,2019-08-29,20822.2656064295
1856,2019-08-30,20313.0907351079
1857,2019-08-31,20495.6241136257
1858,2019-09-01,20574.1035470629
1859,2019-09-02,20776.0201746408
1860,2019-09-03,21885.4147719606
1861,2019-09-04,22523.0901538563
1862,2019-09-05,22338.7256758193
1863,2019-09-06,22309.2639979267
1864,2019-09-07,21856.8896910096
1865,2019-09-08,22213.4137800859
1866,2019-09-09,22148.434492183
1867,2019-09-10,22032.5783219427
1868,2019-09-11,21645.9954581759
1869,2019-09-12,21667.9741624609
1870,2019-09-13,22133.6484311844
1871,2019-09-14,22067.4884937366
1872,2019-09-15,22181.3616158918
1873,2019-09-16,22099.8194718652
1874,2019-09-17,22139.5620582977
1875,2019-09-18,22304.4053360093
1876,2019-09-19,22373.1927007826
1877,2019-09-20,22588.0367366386
1878,2019-09-21,22376.2745163094
1879,2019-09-22,22013.3783524146
1880,2019-09-23,21990.1240681292
1881,2019-09-24,21162.7762351146
1882,2019-09-25,19010.1917668513
1883,2019-09-26,18423.360335165
1884,2019-09-27,17704.6991833341
1885,2019-09-28,17936.8832321526
1886,2019-09-29,17996.8694534127
1887,2019-09-30,17661.4387443565
1888,2019-10-01,18229.0613770139
1889,2019-10-02,18393.6672233095
1890,2019-10-03,18393.6672233095
1891,2019-10-04,18019.2155777596
1892,2019-10-05,17969.5032150683
1893,2019-10-06,17950.6139765986
1894,2019-10-07,17443.628105359
1895,2019-10-08,18187.4175240114
1896,2019-10-09,18194.7929966913
1897,2019-10-10,19063.314196571
1898,2019-10-11,18954.6644300406
1899,2019-10-12,18278.6169762244
1900,2019-10-13,18378.0591456259
1901,2019-10-14,18405.5543308395
1902,2019-10-15,18580.6441590359
1903,2019-10-16,18217.8946216327
1904,2019-10-17,17824.9249627651
1905,2019-10-18,18063.8869801902
1906,2019-10-19,17758.0349525934
1907,2019-10-20,17714.5316506148
1908,2019-10-21,18258.2070359844
1909,2019-10-22,18274.4619812742
1910,2019-10-23,17907.0732595987
1911,2019-10-24,16671.1204927733
1912,2019-10-25,16618.1900324243
1913,2019-10-26,19151.6904053174
1914,2019-10-27,20170.3380858111
1915,2019-10-28,20713.0529519724
1916,2019-10-29,20202.112239429
1917,2019-10-30,20718.5179033022
1918,2019-10-31,20191.2498216427
1919,2019-11-01,20163.6853269348
1920,2019-11-02,20280.5878397307
1921,2019-11-03,20448.6284444162
1922,2019-11-04,20264.7999083472
1923,2019-11-05,20653.1021103207
1924,2019-11-06,20629.7507565201
1925,2019-11-07,20795.8539783562
1926,2019-11-08,20453.9990733858
1927,2019-11-09,19596.5904372576
1928,2019-11-10,19717.212174912
1929,2019-11-11,20178.5651037229
1930,2019-11-12,19612.0833059663
1931,2019-11-13,19719.8677016632
1932,2019-11-14,19710.8229944041
1933,2019-11-15,19444.0553361171
1934,2019-11-16,19000.8266360531
1935,2019-11-17,19075.1105118183
1936,2019-11-18,19102.2862860154
1937,2019-11-19,18395.1054234304
1938,2019-11-20,18177.9646946429
1939,2019-11-21,18067.4347999517
1940,2019-11-22,17029.2765352013
1941,2019-11-23,16218.6283158077
1942,2019-11-24,16360.9183125092
1943,2019-11-25,15541.9397358018
1944,2019-11-26,15817.5728788757
1945,2019-11-27,15984.7746882925
1946,2019-11-28,16597.7045207545
1947,2019-11-29,16498.7447331385
1948,2019-11-30,17065.1079416068
1949,2019-12-01,16724.6113799353
1950,2019-12-02,16447.4813383199
1951,2019-12-03,16232.5827947462
1952,2019-12-04,16173.9542127723
1953,2019-12-05,15999.8173691366
1954,2019-12-06,16316.8605092554
1955,2019-12-07,16548.3264121885
1956,2019-12-08,16538.2845396607
1957,2019-12-09,16625.9189005953
1958,2019-12-10,16293.1547825035
1959,2019-12-11,16054.419738058
1960,2019-12-12,15941.0380657812
1961,2019-12-13,15988.4447196804
1962,2019-12-14,16067.6480974227
1963,2019-12-15,15712.998247964
1964,2019-12-16,15805.213630643
1965,2019-12-17,15214.9100932639
1966,2019-12-18,14431.2046926301
1967,2019-12-19,15696.0084093441
1968,2019-12-20,15449.0166439688
1969,2019-12-21,15570.9342502818
1970,2019-12-22,15447.6252948685
1971,2019-12-23,16081.6151493748
1972,2019-12-24,15790.385131604
1973,2019-12-25,15646.7905546641
1974,2019-12-26,15525.3171874755
1975,2019-12-27,15561.7665730169
1976,2019-12-28,15657.7977911372
1977,2019-12-29,15836.7973045988
1978,2019-12-30,16068.7230522494
1979,2019-12-31,15755.0901059498
1980,2020-01-01,15625.2820962494
1981,2020-01-02,15653.4140345525
1982,2020-01-03,15156.8244197241
1983,2020-01-04,15938.686506154
1984,2020-01-05,16033.646203017
1985,2020-01-06,16052.7525161215
1986,2020-01-07,16995.9275622405
1987,2020-01-08,17607.1828701642
1988,2020-01-09,17370.9401388683
1989,2020-01-10,16945.1988655536
1990,2020-01-11,17669.460869946
1991,2020-01-12,17528.8794387146
1992,2020-01-13,17868.5033418109
1993,2020-01-14,17765.6510566839
1994,2020-01-15,19837.6800121672
1995,2020-01-16,19795.0180451768
1996,2020-01-17,19606.8035011684
1997,2020-01-18,20157.0693925875
1998,2020-01-19,20040.0131009025
1999,2020-01-20,19556.8527882667
2000,2020-01-21,19543.3808807629
2001,2020-01-22,19761.6685064856
2002,2020-01-23,19647.6069472157
2003,2020-01-24,18946.7501222225
2004,2020-01-25,18988.6078104713
2005,2020-01-26,18793.0324104048
2006,2020-01-27,19417.165640398
2007,2020-01-28,20034.795338227
2008,2020-01-29,20924.9526165313
2009,2020-01-30,20868.8221645479
2010,2020-01-31,21493.8421287631
2011,2020-02-01,21008.2274860603
2012,2020-02-02,21167.4337645195
2013,2020-02-03,21213.3727331893
2014,2020-02-04,21211.121070033
2015,2020-02-05,20994.5779789395
2016,2020-02-06,22111.7160377383
2017,2020-02-07,22509.8014242247
2018,2020-02-08,22706.1784544004
2019,2020-02-09,22954.7359156289
2020,2020-02-10,23528.3146429592
2021,2020-02-11,23008.0942647001
2022,2020-02-12,23818.7631322796
2023,2020-02-13,24413.7511424401
2024,2020-02-14,24332.0072730865
2025,2020-02-15,24730.3436156783
2026,2020-02-16,23475.765704262
2027,2020-02-17,23432.5987007126
2028,2020-02-18,22989.9121557425
2029,2020-02-19,24082.769087843
2030,2020-02-20,22724.8606909608
2031,2020-02-21,22560.8809688257
2032,2020-02-22,22862.6315083855
2033,2020-02-23,22729.2739615799
2034,2020-02-24,23514.9220611661
2035,2020-02-25,22725.8761793628
2036,2020-02-26,21880.7832975396
2037,2020-02-27,20433.7958496878
2038,2020-02-28,20421.5931773223
2039,2020-02-29,20308.6629420226
2040,2020-03-01,19865.6864124751
2041,2020-03-02,19853.4715969029
2042,2020-03-03,20728.5560971263
2043,2020-03-04,20360.0253198012
2044,2020-03-05,20337.4891251844
2045,2020-03-06,20937.8100787436
2046,2020-03-07,21342.0776159233
2047,2020-03-08,20789.2317001675
2048,2020-03-09,18599.7770616962
2049,2020-03-10,18369.9434932765
2050,2020-03-11,18376.4801667788
2051,2020-03-12,18331.6769891149
2052,2020-03-13,11728.0875732524
2053,2020-03-14,12922.9628662161
2054,2020-03-15,12157.3225351864
2055,2020-03-16,12576.0958784665
2056,2020-03-17,11694.8249648417
2057,2020-03-18,12437.3798148677
2058,2020-03-19,12423.7944586987
2059,2020-03-20,14228.848580753
2060,2020-03-21,14159.0863672022
2061,2020-03-22,14106.277385814
2062,2020-03-23,13424.3825020612
2063,2020-03-24,14713.1716189356
2064,2020-03-25,15287.8046515112
2065,2020-03-26,15177.6057819276
2066,2020-03-27,15397.5995088426
2067,2020-03-28,14669.0476679833
2068,2020-03-29,14353.9823202367
2069,2020-03-30,13664.7557054757
2070,2020-03-31,14653.4220897053
2071,2020-04-01,14720.7057597614
2072,2020-04-02,15068.7988220092
2073,2020-04-03,15740.7093965357
2074,2020-04-04,15611.3088150591
2075,2020-04-05,15886.6255377152
2076,2020-04-06,15727.7607301145
2077,2020-04-07,17048.9129987419
2078,2020-04-08,16811.5185891209
2079,2020-04-09,17145.2940859839
2080,2020-04-10,17087.7674288669
2081,2020-04-11,16081.4969197975
2082,2020-04-12,16115.6611380446
2083,2020-04-13,16217.710452957
2084,2020-04-14,16098.2376062495
2085,2020-04-15,16070.5800225638
2086,2020-04-16,15555.4491307128
2087,2020-04-17,16612.8793699798
2088,2020-04-18,16549.7888443074
2089,2020-04-19,17154.516036087
